Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P02,S2,1,2025-08-11T15:44:56.404618,2025-08-11T15:44:56.404618,0,1,72.24845886230469,0,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.442136,2025-08-11T15:44:56.442136,0,2,72.24845886230469,0,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.486331,2025-08-11T15:44:56.486331,0,3,72.24845886230469,0,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.539113,2025-08-11T15:44:56.539113,0,4,72.24845886230469,0,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.581092,2025-08-11T15:44:56.581092,0,5,72.24845886230469,0,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.610689,2025-08-11T15:44:56.639650,28,6,72.24845886230469,28,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.639650,2025-08-11T15:44:56.672305,32,7,72.24845886230469,61,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.708057,2025-08-11T15:44:56.738408,30,8,72.24845886230469,91,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.794633,2025-08-11T15:44:56.810529,15,9,72.24845886230469,107,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.810529,2025-08-11T15:44:56.843509,32,10,72.24845886230469,140,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.941446,2025-08-11T15:44:56.977718,36,11,72.24845886230469,177,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:56.404618,2025-08-11T15:44:57.006505,601,1,72.24845886230469,601,0,0,60,dining table,0.0,443.813,1088.0,1053.7883,0.8464,Yes,
P02,S2,1,2025-08-11T15:44:57.006505,2025-08-11T15:44:57.040333,33,1,674.1359233856201,33,0,0,62,tv,248.1979,1.1977,923.4988,318.7568,0.6423,Yes,
P02,S2,1,2025-08-11T15:44:57.349794,2025-08-11T15:44:57.349794,0,12,72.24845886230469,177,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.349794,2025-08-11T15:44:57.373981,24,13,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.373981,2025-08-11T15:44:57.373981,0,14,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.409618,2025-08-11T15:44:57.409618,0,15,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.438634,2025-08-11T15:44:57.438634,0,16,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.476144,2025-08-11T15:44:57.476144,0,17,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.505825,2025-08-11T15:44:57.505825,0,18,72.24845886230469,201,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.538460,2025-08-11T15:44:57.575038,36,19,72.24845886230469,237,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.575038,2025-08-11T15:44:57.606900,31,20,72.24845886230469,269,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.606900,2025-08-11T15:44:57.638652,31,21,72.24845886230469,301,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.208420,2025-08-11T15:44:58.239393,30,22,72.24845886230469,332,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.281766,2025-08-11T15:44:58.307682,25,23,72.24845886230469,358,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.510469,2025-08-11T15:44:58.536721,26,24,72.24845886230469,384,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.536721,2025-08-11T15:44:58.575941,39,25,72.24845886230469,423,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.575941,2025-08-11T15:44:58.608774,32,26,72.24845886230469,456,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.608774,2025-08-11T15:44:58.641987,33,27,72.24845886230469,489,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.677206,2025-08-11T15:44:58.677206,0,28,72.24845886230469,489,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.717642,2025-08-11T15:44:58.717642,0,29,72.24845886230469,489,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.742331,2025-08-11T15:44:58.775847,33,30,72.24845886230469,523,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.775847,2025-08-11T15:44:58.808645,32,31,72.24845886230469,556,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:57.306201,2025-08-11T15:44:58.808645,1502,2,72.24845886230469,2104,0,0,60,dining table,0.0,443.813,1088.0,1053.7883,0.8464,Yes,
P02,S2,1,2025-08-11T15:44:58.808645,2025-08-11T15:44:58.849625,40,32,72.24845886230469,597,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:58.808645,2025-08-11T15:44:58.980566,171,2,72.24845886230469,2276,0,0,60,dining table,0.0,443.813,1088.0,1053.7883,0.8464,Yes,
P02,S2,1,2025-08-11T15:44:59.038007,2025-08-11T15:44:59.081635,43,33,72.24845886230469,640,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.081635,2025-08-11T15:44:59.081635,0,34,72.24845886230469,640,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.111617,2025-08-11T15:44:59.111617,0,35,72.24845886230469,640,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.142955,2025-08-11T15:44:59.142955,0,36,72.24845886230469,640,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.169445,2025-08-11T15:44:59.207830,38,37,72.24845886230469,679,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.207830,2025-08-11T15:44:59.243704,35,38,72.24845886230469,715,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
P02,S2,1,2025-08-11T15:44:59.243704,2025-08-11T15:44:59.243704,0,39,72.24845886230469,715,0,0,41,cup,381.3205,495.2646,498.2591,639.2396,0.9077,Yes,
