Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P01,S3,2,2025-08-11T14:57:19.026276,2025-08-11T14:57:19.026276,0,1,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.059559,2025-08-11T14:57:19.059559,0,2,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.092268,2025-08-11T14:57:19.092268,0,3,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.124922,2025-08-11T14:57:19.124922,0,4,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.158152,2025-08-11T14:57:19.158152,0,5,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.191857,2025-08-11T14:57:19.191857,0,6,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.225219,2025-08-11T14:57:19.225219,0,7,51.8033504486084,0,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.265730,2025-08-11T14:57:19.324798,59,8,51.8033504486084,59,0,0,67,cell phone,530.9297,626.3051,688.9597,790.6609,0.604,Yes,
P01,S3,2,2025-08-11T14:57:19.026276,2025-08-11T14:57:19.357913,331,1,51.8033504486084,331,0,0,60,dining table,0.0,347.281,1083.3756,1068.6309,0.4556,Yes,
P01,S3,2,2025-08-11T14:57:19.565574,2025-08-11T14:57:19.591723,26,1,591.1009311676025,26,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.665683,2025-08-11T14:57:19.665683,0,2,591.1009311676025,26,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.694487,2025-08-11T14:57:19.694487,0,3,591.1009311676025,26,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.724584,2025-08-11T14:57:19.724584,0,4,591.1009311676025,26,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.759458,2025-08-11T14:57:19.759458,0,5,591.1009311676025,26,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.791259,2025-08-11T14:57:19.824266,33,6,591.1009311676025,59,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.858106,2025-08-11T14:57:19.858106,0,7,591.1009311676025,59,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.891239,2025-08-11T14:57:19.891239,0,8,591.1009311676025,59,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
P01,S3,2,2025-08-11T14:57:19.942225,2025-08-11T14:57:19.942225,0,9,591.1009311676025,59,0,0,41,cup,214.6426,518.8046,273.4438,580.5897,0.2567,Yes,
