Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P01,S5,1,2025-08-11T15:08:29.382771,2025-08-11T15:08:29.446339,63,1,136.9457244873047,63,0,0,15,cat,0.3242,433.5393,498.697,884.9244,0.2532,Yes,
P01,S5,1,2025-08-11T15:08:29.479761,2025-08-11T15:08:29.547690,67,2,136.9457244873047,131,0,0,15,cat,0.3242,433.5393,498.697,884.9244,0.2532,Yes,
P01,S5,1,2025-08-11T15:08:29.318152,2025-08-11T15:08:29.693648,375,1,72.3261833190918,375,0,0,60,dining table,2.8953,466.9569,1084.6383,1065.7742,0.542,Yes,
P01,S5,1,2025-08-11T15:08:29.750129,2025-08-11T15:08:29.786800,36,1,504.3039321899414,36,0,0,9,traffic light,317.4428,186.0182,475.117,392.9162,0.3011,Yes,
P01,S5,1,2025-08-11T15:08:29.786800,2025-08-11T15:08:29.813332,26,1,540.9741401672363,26,0,0,41,cup,266.9757,114.4831,421.4144,335.3163,0.5304,Yes,
P01,S5,1,2025-08-11T15:08:29.813332,2025-08-11T15:08:29.879122,65,1,567.5065517425537,65,0,0,62,tv,200.8591,0.8087,908.0113,295.7114,0.4925,Yes,
P01,S5,1,2025-08-11T15:08:29.914571,2025-08-11T15:08:29.961889,47,2,504.3039321899414,83,0,0,9,traffic light,317.4428,186.0182,475.117,392.9162,0.3011,Yes,
P01,S5,1,2025-08-11T15:08:30.159756,2025-08-11T15:08:30.180075,20,3,504.3039321899414,104,0,0,9,traffic light,317.4428,186.0182,475.117,392.9162,0.3011,Yes,
P01,S5,1,2025-08-11T15:08:31.636347,2025-08-11T15:08:31.652448,16,1,2390.521287918091,16,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:30.212325,2025-08-11T15:08:31.743115,1530,1,966.4993286132812,1530,0,0,0,person,0.3058,241.5692,263.3886,1060.7036,0.6253,Yes,
P01,S5,1,2025-08-11T15:08:32.739127,2025-08-11T15:08:32.775165,36,2,2390.521287918091,52,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:32.913179,2025-08-11T15:08:33.021661,108,3,2390.521287918091,160,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:33.112275,2025-08-11T15:08:33.239366,127,4,2390.521287918091,287,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:31.743115,2025-08-11T15:08:33.276045,1532,1,966.4993286132812,3063,0,0,0,person,0.3058,241.5692,263.3886,1060.7036,0.6253,Yes,
P01,S5,1,2025-08-11T15:08:33.276045,2025-08-11T15:08:33.610551,334,5,2390.521287918091,622,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:33.276045,2025-08-11T15:08:34.786317,1510,1,966.4993286132812,4573,0,0,0,person,0.3058,241.5692,263.3886,1060.7036,0.6253,Yes,
P01,S5,1,2025-08-11T15:08:36.071830,2025-08-11T15:08:36.109430,37,6,2390.521287918091,659,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:34.786317,2025-08-11T15:08:36.305803,1519,1,966.4993286132812,6093,0,0,0,person,0.3058,241.5692,263.3886,1060.7036,0.6253,Yes,
P01,S5,1,2025-08-11T15:08:36.843231,2025-08-11T15:08:36.874724,31,7,2390.521287918091,691,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:37.108961,2025-08-11T15:08:37.208633,99,8,2390.521287918091,790,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:37.707298,2025-08-11T15:08:37.770242,62,9,2390.521287918091,853,0,0,67,cell phone,247.7828,349.1949,309.4073,486.411,0.2744,Yes,
P01,S5,1,2025-08-11T15:08:36.305803,2025-08-11T15:08:37.807299,1501,1,966.4993286132812,7594,0,0,0,person,0.3058,241.5692,263.3886,1060.7036,0.6253,Yes,
