Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P01,S6,6,2025-08-11T15:18:13.989251,2025-08-11T15:18:14.197723,208,1,124.92084503173828,208,0,0,59,bed,0.0,150.7828,1085.4218,1051.5641,0.2647,Yes,
P01,S6,6,2025-08-11T15:18:14.323085,2025-08-11T15:18:14.388765,65,1,458.7540626525879,65,0,0,67,cell phone,591.0154,615.0924,757.528,809.2373,0.4117,Yes,
P01,S6,6,2025-08-11T15:18:14.533633,2025-08-11T15:18:14.555681,22,1,669.302225112915,22,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.555681,2025-08-11T15:18:14.589058,33,2,669.302225112915,55,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.589058,2025-08-11T15:18:14.622544,33,3,669.302225112915,88,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.589058,2025-08-11T15:18:14.622544,33,1,724.7276306152344,33,0,0,65,remote,577.4925,658.8194,801.3386,856.1125,0.2913,Yes,
P01,S6,6,2025-08-11T15:18:14.655224,2025-08-11T15:18:14.688868,33,4,669.302225112915,122,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.688868,2025-08-11T15:18:14.733657,44,5,669.302225112915,167,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.733657,2025-08-11T15:18:14.755423,21,6,669.302225112915,189,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.789006,2025-08-11T15:18:14.823333,34,7,669.302225112915,223,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.823333,2025-08-11T15:18:14.855289,31,8,669.302225112915,255,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.855289,2025-08-11T15:18:14.888764,33,9,669.302225112915,288,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
P01,S6,6,2025-08-11T15:18:14.888764,2025-08-11T15:18:14.922532,33,10,669.302225112915,322,0,0,0,person,300.209,711.1512,1039.2534,1073.9281,0.3331,Yes,
